row_id,order_id,order_date_id,ship_date_id,product_id,customer_id,postalcode,shipmode_id,sales,quantity
3871,CA-2016-132486,2016-10-23,2016-10-27,OFF-PA-10004971,JF-15355,92105,3,11.56,3
3872,CA-2016-132486,2016-10-23,2016-10-27,OFF-EN-10002600,JF-15355,92105,3,11.8,3
3873,CA-2016-132486,2016-10-23,2016-10-27,FUR-CH-10001854,JF-15355,92105,3,842.352,3
3874,CA-2017-136231,2017-09-05,2017-09-07,OFF-EN-10001099,DM-13015,37604,3,23.472,2
3875,CA-2017-136231,2017-09-05,2017-09-07,OFF-BI-10001597,DM-13015,37604,3,86.058,4
3876,CA-2017-136231,2017-09-05,2017-09-07,TEC-PH-10002660,DM-13015,37604,3,108.784,1
3877,CA-2017-136231,2017-09-05,2017-09-07,OFF-PA-10000327,DM-13015,37604,3,10.272,2
3878,CA-2017-140641,2017-10-28,2017-11-02,OFF-BI-10001191,EP-13915,33614,4,38.19,2
3879,CA-2015-151001,2015-04-05,2015-04-07,OFF-ST-10003455,JG-15805,62521,1,49.632,2
3880,CA-2015-151001,2015-04-05,2015-04-07,OFF-ST-10001031,JG-15805,62521,1,52.096,2
3881,CA-2016-129896,2016-06-15,2016-06-20,OFF-PA-10002245,PF-19120,85234,4,9.568,1
3882,CA-2016-129896,2016-06-15,2016-06-20,OFF-ST-10004804,PF-19120,85234,4,82.368,1
3883,CA-2016-129896,2016-06-15,2016-06-20,FUR-FU-10004904,PF-19120,85234,4,364.704,3
3884,CA-2016-129896,2016-06-15,2016-06-20,FUR-FU-10002396,PF-19120,85234,4,40.256,2
3885,CA-2015-152849,2015-07-05,2015-07-12,OFF-AR-10002833,DW-13195,37918,4,4.368,2
3886,US-2018-127341,2018-01-29,2018-02-02,OFF-BI-10001072,CK-12595,60653,4,12.128,1
3887,CA-2017-167759,2017-03-03,2017-03-08,TEC-PH-10003171,CC-12670,47401,3,134.85,4
3888,CA-2015-100895,2015-06-02,2015-06-06,OFF-AR-10004511,SV-20785,30076,4,8.56,1
3889,CA-2015-100895,2015-06-02,2015-06-06,TEC-PH-10001425,SV-20785,30076,4,239.97,2
3890,CA-2015-100895,2015-06-02,2015-06-06,OFF-ST-10001490,SV-20785,30076,4,356.94,3
3891,US-2017-163881,2017-11-24,2017-11-30,TEC-AC-10003033,SP-20860,90036,4,659.9,3
3892,US-2017-163881,2017-11-24,2017-11-30,FUR-CH-10001394,SP-20860,90036,4,1684.752,6
3893,US-2017-163881,2017-11-24,2017-11-30,TEC-AC-10000420,SP-20860,90036,4,559.92,3
3894,US-2017-144547,2017-11-10,2017-11-14,TEC-AC-10004901,MS-17770,77036,4,279.944,8
3895,US-2015-112200,2015-11-22,2015-11-28,OFF-BI-10002571,TC-21475,60440,4,9.98,5
3896,CA-2018-110212,2018-05-01,2018-05-05,TEC-AC-10002331,SJ-20125,71854,4,48.9,3
3897,CA-2018-134285,2018-12-07,2018-12-12,OFF-FA-10000611,DS-13180,78207,4,3.552,2
3898,CA-2018-134285,2018-12-07,2018-12-12,OFF-PA-10000304,DS-13180,78207,4,15.552,3
3899,CA-2018-102267,2018-11-30,2018-12-04,OFF-FA-10000611,SC-20800,78539,4,2.368,1
3900,CA-2018-157980,2018-12-07,2018-12-09,TEC-AC-10002567,SH-20395,43615,1,127.984,1
3901,CA-2016-121097,2016-01-03,2016-01-08,OFF-PA-10001937,SF-20965,77520,4,10.368,1
3902,CA-2016-151043,2016-11-14,2016-11-20,TEC-AC-10001090,MG-17680,19143,4,47.984,1
3903,US-2016-119312,2016-10-02,2016-10-07,OFF-ST-10000943,CS-12400,90045,3,270.34,7
3904,CA-2016-167010,2016-04-05,2016-04-10,OFF-AP-10004036,VT-21700,19143,4,98.112,7
3905,CA-2016-167010,2016-04-05,2016-04-10,OFF-ST-10003816,VT-21700,19143,4,563.808,2
3906,CA-2016-167010,2016-04-05,2016-04-10,OFF-BI-10002072,VT-21700,19143,4,10.428,1
3907,CA-2016-167010,2016-04-05,2016-04-10,FUR-FU-10001468,VT-21700,19143,4,547.136,2
3908,CA-2016-167010,2016-04-05,2016-04-10,TEC-PH-10000347,VT-21700,19143,4,14.85,5
3909,CA-2016-167010,2016-04-05,2016-04-10,TEC-PH-10002844,VT-21700,19143,4,41.988,2
3910,CA-2016-167010,2016-04-05,2016-04-10,FUR-FU-10001037,VT-21700,19143,4,7.584,1
3911,CA-2016-167010,2016-04-05,2016-04-10,FUR-BO-10004218,VT-21700,19143,4,352.45,3
3912,CA-2018-126788,2018-06-05,2018-06-06,TEC-PH-10001619,AB-10105,77581,1,470.376,3
3913,CA-2018-148068,2018-09-18,2018-09-25,OFF-PA-10001639,MM-18280,10035,4,19.44,2
3914,CA-2018-148068,2018-09-18,2018-09-25,FUR-FU-10002268,MM-18280,10035,4,9.82,1
3915,US-2018-142573,2018-07-18,2018-07-23,FUR-TA-10001932,ML-17410,85023,4,801.6,3
3916,US-2018-142573,2018-07-18,2018-07-23,FUR-CH-10004218,ML-17410,85023,4,161.568,2
3917,US-2018-142573,2018-07-18,2018-07-23,OFF-PA-10000246,ML-17410,85023,4,16.096,1
3918,US-2018-142573,2018-07-18,2018-07-23,OFF-BI-10003350,ML-17410,85023,4,7.656,1
3919,US-2018-142573,2018-07-18,2018-07-23,FUR-CH-10000513,ML-17410,85023,4,311.976,2
3920,US-2016-148817,2016-12-01,2016-12-07,OFF-ST-10001321,KD-16495,23320,4,61.68,4
3921,US-2016-148817,2016-12-01,2016-12-07,OFF-BI-10004233,KD-16495,23320,4,63.96,3
3922,CA-2017-110044,2017-06-28,2017-07-02,TEC-PH-10001299,RF-19735,60610,3,359.976,2
3923,CA-2018-146920,2018-08-28,2018-09-01,OFF-PA-10002479,SC-20305,60623,4,25.344,5
3924,CA-2018-146920,2018-08-28,2018-09-01,OFF-PA-10001461,SC-20305,60623,4,26.72,1
3925,CA-2015-103940,2015-09-17,2015-09-21,OFF-ST-10004963,BN-11515,98103,4,30.28,2
3926,CA-2015-103940,2015-09-17,2015-09-21,OFF-ST-10000943,BN-11515,98103,4,57.93,2
3927,CA-2015-103940,2015-09-17,2015-09-21,FUR-FU-10004671,BN-11515,98103,4,35.34,3
3928,CA-2015-103940,2015-09-17,2015-09-21,OFF-BI-10002735,BN-11515,98103,4,137.24,3
3929,CA-2017-162082,2017-03-14,2017-03-17,FUR-BO-10004409,JS-15880,78550,1,241.332,7
3930,CA-2017-162082,2017-03-14,2017-03-17,OFF-PA-10001934,JS-15880,78550,1,5.184,1
3931,CA-2017-162082,2017-03-14,2017-03-17,OFF-AR-10001044,JS-15880,78550,1,145.544,6
3932,CA-2017-132094,2017-08-26,2017-09-02,OFF-AR-10004165,VG-21805,19140,4,5.472,2
3933,CA-2017-132094,2017-08-26,2017-09-02,TEC-AC-10001109,VG-21805,19140,4,47.984,1
3934,CA-2018-123001,2018-09-02,2018-09-08,OFF-AR-10001919,AW-10840,93309,4,9.4,7
3935,CA-2018-123001,2018-09-02,2018-09-08,OFF-LA-10004544,AW-10840,93309,4,74.0,4
3936,CA-2018-123001,2018-09-02,2018-09-08,TEC-PH-10003484,AW-10840,93309,4,201.584,1
3937,CA-2016-118955,2016-06-16,2016-06-20,OFF-EN-10001028,LS-17230,75051,4,28.752,1
3938,CA-2016-118955,2016-06-16,2016-06-20,OFF-PA-10004156,LS-17230,75051,4,27.216,3
3939,CA-2016-118955,2016-06-16,2016-06-20,FUR-CH-10001708,LS-17230,75051,4,197.372,1
3940,US-2017-143448,2017-12-10,2017-12-10,FUR-CH-10003379,MH-17455,46142,2,1424.9,4
3941,CA-2018-117863,2018-05-18,2018-05-23,FUR-FU-10002456,TS-21340,10024,4,14.56,2
3942,CA-2018-117863,2018-05-18,2018-05-23,OFF-BI-10000605,TS-21340,10024,4,3.048,1
3943,CA-2018-160458,2018-05-27,2018-05-29,OFF-PA-10001166,EH-13945,38109,3,25.92,5
3944,US-2017-142685,2017-06-23,2017-06-30,OFF-SU-10000157,MG-17695,14215,4,835.17,5
3945,CA-2017-133144,2017-05-16,2017-05-21,OFF-PA-10004971,DO-13435,90036,3,17.34,4
3946,CA-2018-167871,2018-11-18,2018-11-23,OFF-PA-10001977,AF-10870,33030,4,44.384,1
3947,CA-2018-167871,2018-11-18,2018-11-23,OFF-SU-10001225,AF-10870,33030,4,2.944,1
3948,CA-2017-119963,2017-11-18,2017-11-22,OFF-AR-10003514,SN-20710,77506,4,6.368,1
3949,CA-2017-119963,2017-11-18,2017-11-22,OFF-LA-10003510,SN-20710,77506,4,48.848,2
3950,CA-2017-119963,2017-11-18,2017-11-22,OFF-PA-10001970,SN-20710,77506,4,19.648,2
3951,CA-2017-119963,2017-11-18,2017-11-22,FUR-CH-10003817,SN-20710,77506,4,255.108,5
3952,CA-2015-121167,2015-11-28,2015-11-30,OFF-BI-10003676,MO-17500,11520,3,17.248,4
3953,US-2017-151862,2017-03-01,2017-03-08,TEC-PH-10003535,ON-18715,80219,4,159.984,1
3954,CA-2018-152961,2018-01-15,2018-01-19,OFF-PA-10004675,SC-20095,02169,4,12.7,3
3955,CA-2015-133228,2015-04-04,2015-04-09,FUR-FU-10004020,MS-17710,48205,4,5.47,1
3956,CA-2015-133228,2015-04-04,2015-04-09,OFF-AR-10001955,MS-17710,48205,4,79.36,5
3957,CA-2017-114951,2017-06-26,2017-07-03,FUR-FU-10002364,DN-13690,94109,4,22.14,3
3958,CA-2017-156573,2017-05-29,2017-06-02,OFF-BI-10002414,RB-19360,37211,4,11.277,2
3959,CA-2017-156573,2017-05-29,2017-06-02,OFF-AR-10003732,RB-19360,37211,4,4.448,2
3960,CA-2017-156573,2017-05-29,2017-06-02,FUR-FU-10001085,RB-19360,37211,4,44.76,2
3961,CA-2016-113901,2016-10-19,2016-10-24,OFF-BI-10001249,NH-18610,48227,4,38.28,10
3962,CA-2016-113901,2016-10-19,2016-10-24,TEC-PH-10002564,NH-18610,48227,4,149.95,4
3963,CA-2018-134838,2018-02-19,2018-02-20,OFF-AR-10000634,ED-13885,90045,1,12.84,4
3964,CA-2018-134838,2018-02-19,2018-02-20,FUR-FU-10004018,ED-13885,90045,1,44.67,3
3965,CA-2017-120257,2017-09-22,2017-09-28,OFF-AR-10003481,PW-19240,19140,4,7.872,2
3966,CA-2015-164910,2015-11-12,2015-11-17,OFF-AR-10003651,DM-13345,28806,3,7.872,2
3967,CA-2017-149902,2017-04-01,2017-04-06,OFF-AR-10002956,DW-13540,10024,4,88.04,3
3968,CA-2017-146010,2017-05-20,2017-05-23,OFF-BI-10003638,EH-14125,80906,1,40.635,4
3969,US-2016-163685,2016-06-01,2016-06-05,OFF-BI-10001890,KE-16420,78207,4,5.728,2
3970,US-2016-163685,2016-06-01,2016-06-05,OFF-PA-10002606,KE-16420,78207,4,42.24,5
3971,CA-2015-135090,2015-11-22,2015-11-26,OFF-PA-10002245,SP-20920,90036,4,53.82,6
3972,CA-2016-132374,2016-02-22,2016-02-24,OFF-AR-10001615,PS-19045,48310,3,79.36,3
3973,CA-2017-167556,2017-03-29,2017-04-02,OFF-PA-10000466,JM-15250,10009,4,13.48,1
3974,CA-2017-167556,2017-03-29,2017-04-02,OFF-BI-10003708,JM-15250,10009,4,29.8,7
3975,CA-2017-167556,2017-03-29,2017-04-02,FUR-FU-10004848,JM-15250,10009,4,414.0,22
3976,CA-2017-167556,2017-03-29,2017-04-02,OFF-BI-10000320,JM-15250,10009,4,41.328,29
3977,US-2017-116400,2017-10-22,2017-10-24,FUR-FU-10003731,EB-13930,23223,1,39.92,4
3978,CA-2018-101308,2018-10-02,2018-10-07,OFF-FA-10002780,FG-14260,98105,4,8.94,1
3979,CA-2018-101308,2018-10-02,2018-10-07,TEC-PH-10003800,FG-14260,98105,4,84.784,2
3980,CA-2015-114517,2015-12-23,2015-12-27,FUR-TA-10001676,TH-21235,10024,4,53.316,2
3981,CA-2015-114517,2015-12-23,2015-12-27,OFF-AP-10002350,TH-21235,10024,4,56.52,2
3982,CA-2018-119564,2018-12-15,2018-12-20,FUR-FU-10003096,PL-18925,98115,4,22.77,1
3983,CA-2017-135265,2017-07-07,2017-07-09,FUR-CH-10003061,CC-12370,90045,3,287.968,4
3984,CA-2017-135265,2017-07-07,2017-07-09,TEC-CO-10003763,CC-12370,90045,3,2799.96,3
3985,CA-2017-135265,2017-07-07,2017-07-09,OFF-PA-10002923,CC-12370,90045,3,48.94,1
3986,CA-2017-108735,2017-04-17,2017-04-21,FUR-BO-10003441,JM-15535,90712,4,257.499,2
3987,CA-2018-112333,2018-04-08,2018-04-14,OFF-ST-10001780,KF-16285,07060,4,2591.56,3
3988,CA-2018-112333,2018-04-08,2018-04-14,OFF-AP-10001962,KF-16285,07060,4,41.95,5
3989,US-2017-159415,2017-04-17,2017-04-22,FUR-FU-10003798,CS-12175,38401,4,79.12,1
3990,CA-2015-122588,2015-11-25,2015-11-27,FUR-FU-10001095,AR-10540,02895,3,52.96,3
3991,CA-2015-137589,2015-11-03,2015-11-08,OFF-SU-10000157,MS-17770,17602,4,286.344,2
3992,CA-2016-161998,2016-05-01,2016-05-05,FUR-FU-10001095,DB-13120,33614,4,63.552,3
3993,CA-2016-161998,2016-05-01,2016-05-05,OFF-SU-10004261,DB-13120,33614,4,41.376,2
3994,CA-2016-161998,2016-05-01,2016-05-05,OFF-AR-10004022,DB-13120,33614,4,172.704,3
3995,CA-2016-105627,2016-03-08,2016-03-12,FUR-BO-10002916,DK-12895,53142,4,512.94,4
3996,CA-2016-105627,2016-03-08,2016-03-12,FUR-CH-10002084,DK-12895,53142,4,860.93,3
3997,CA-2016-105627,2016-03-08,2016-03-12,TEC-PH-10003012,DK-12895,53142,4,769.95,4
3998,CA-2016-105627,2016-03-08,2016-03-12,OFF-AR-10002704,DK-12895,53142,4,14.98,1
3999,CA-2016-105627,2016-03-08,2016-03-12,FUR-FU-10000308,DK-12895,53142,4,373.08,3
4000,US-2016-149629,2016-07-17,2016-07-20,FUR-BO-10004709,MP-17965,34952,3,231.92,5
4001,CA-2015-116834,2015-10-11,2015-10-16,FUR-FU-10001196,Dp-13240,98115,4,63.47,6
4002,CA-2015-116834,2015-10-11,2015-10-16,TEC-AC-10002942,Dp-13240,98115,4,345.0,7
4003,CA-2017-145730,2017-03-03,2017-03-08,FUR-TA-10004915,CC-12220,78207,4,637.896,2
4004,CA-2017-145730,2017-03-03,2017-03-08,TEC-MA-10001016,CC-12220,78207,4,287.91,1
4005,CA-2017-145730,2017-03-03,2017-03-08,OFF-EN-10000483,CC-12220,78207,4,36.6,3
4006,US-2016-168732,2016-12-10,2016-12-16,OFF-AR-10003087,KM-16660,30076,4,1.78,1
4007,US-2016-168732,2016-12-10,2016-12-16,OFF-PA-10000520,KM-16660,30076,4,25.92,3
4008,US-2016-168732,2016-12-10,2016-12-16,TEC-AC-10001553,KM-16660,30076,4,101.94,3
4009,CA-2016-107468,2016-12-18,2016-12-22,OFF-AR-10000634,MK-17905,80027,4,6.848,2
4010,CA-2018-144463,2018-01-01,2018-01-05,FUR-FU-10001215,SC-20725,90036,4,474.43,14
4011,CA-2018-100811,2018-11-21,2018-11-24,OFF-PA-10001204,CC-12475,19143,1,8.448,1
4012,CA-2018-100811,2018-11-21,2018-11-24,OFF-ST-10002444,CC-12475,19143,1,39.296,2
4013,CA-2016-153612,2016-12-22,2016-12-27,OFF-AR-10000203,BT-11305,54880,4,17.12,2
4014,CA-2016-165624,2016-08-23,2016-08-28,OFF-AP-10000828,FH-14350,30318,4,542.94,4
4015,CA-2016-165624,2016-08-23,2016-08-28,OFF-LA-10003190,FH-14350,30318,4,8.64,2
4016,CA-2016-165624,2016-08-23,2016-08-28,OFF-PA-10002319,FH-14350,30318,4,193.8,7
4017,CA-2016-165624,2016-08-23,2016-08-28,OFF-PA-10003893,FH-14350,30318,4,21.4,3
4018,CA-2016-165624,2016-08-23,2016-08-28,OFF-PA-10002499,FH-14350,30318,4,97.88,1
4019,CA-2016-165624,2016-08-23,2016-08-28,TEC-AC-10004568,FH-14350,30318,4,251.91,6
4020,CA-2016-165624,2016-08-23,2016-08-28,OFF-AP-10001492,FH-14350,30318,4,25.86,3
4021,CA-2015-154963,2015-06-22,2015-06-27,FUR-CH-10004698,AA-10645,19013,4,170.058,3
4022,CA-2015-154963,2015-06-22,2015-06-27,TEC-PH-10004093,AA-10645,19013,4,82.782,2
4023,CA-2015-154963,2015-06-22,2015-06-27,FUR-CH-10000454,AA-10645,19013,4,853.93,5
4024,CA-2018-130764,2018-10-27,2018-10-28,FUR-BO-10003034,JO-15145,94110,1,556.665,4
4025,CA-2018-130764,2018-10-27,2018-10-28,TEC-PH-10003215,JO-15145,94110,1,95.84,1
4026,CA-2018-139311,2018-08-11,2018-08-13,OFF-PA-10001776,SF-20965,76021,1,29.664,2
4027,CA-2018-139311,2018-08-11,2018-08-13,OFF-AR-10004582,SF-20965,76021,1,9.184,6
4028,CA-2018-139311,2018-08-11,2018-08-13,TEC-PH-10001557,SF-20965,76021,1,153.584,1
4029,CA-2018-139311,2018-08-11,2018-08-13,OFF-BI-10004209,SF-20965,76021,1,12.864,6
4030,CA-2018-124296,2018-12-24,2018-12-28,TEC-MA-10003183,CS-12355,70506,4,479.97,5
4031,CA-2018-124296,2018-12-24,2018-12-28,FUR-CH-10002439,CS-12355,70506,4,232.88,2
4032,CA-2017-169957,2017-09-26,2017-09-30,OFF-AP-10000576,SN-20710,98042,4,236.88,6
4033,CA-2017-169957,2017-09-26,2017-09-30,OFF-PA-10004040,SN-20710,98042,4,29.9,3
4034,CA-2017-169957,2017-09-26,2017-09-30,TEC-AC-10003063,SN-20710,98042,4,100.0,3
4035,US-2017-108777,2017-12-12,2017-12-12,OFF-BI-10003982,JM-15655,44052,2,18.693,2
4036,US-2017-108777,2017-12-12,2017-12-12,TEC-AC-10002567,JM-15655,44052,2,383.952,3
4037,CA-2016-148859,2016-12-28,2017-01-01,OFF-ST-10004950,FH-14350,60623,4,24.816,2
4038,CA-2015-110786,2015-12-29,2016-01-02,FUR-FU-10000550,AJ-10795,94110,4,24.9,7
4039,CA-2015-110786,2015-12-29,2016-01-02,OFF-PA-10000528,AJ-10795,94110,4,21.12,2
4040,CA-2015-110786,2015-12-29,2016-01-02,TEC-MA-10003183,AJ-10795,94110,4,767.952,8
4041,CA-2015-110786,2015-12-29,2016-01-02,OFF-BI-10003305,AJ-10795,94110,4,14.352,3
4042,CA-2015-110786,2015-12-29,2016-01-02,TEC-PH-10001425,AJ-10795,94110,4,191.976,2
4043,CA-2015-110786,2015-12-29,2016-01-02,OFF-LA-10001474,AJ-10795,94110,4,274.77,9
4044,CA-2015-110786,2015-12-29,2016-01-02,FUR-FU-10000672,AJ-10795,94110,4,70.56,2
4045,CA-2016-137750,2016-06-25,2016-06-30,FUR-FU-10001979,JF-15565,94110,4,204.85,7
4046,CA-2016-136378,2016-04-02,2016-04-07,OFF-BI-10003707,CS-11845,77070,4,9.156,2
4047,CA-2018-100356,2018-10-21,2018-10-25,OFF-AP-10002191,SP-20920,60653,4,23.992,1
4048,US-2016-166520,2016-07-16,2016-07-19,OFF-PA-10000501,KE-16420,10035,1,80.88,2
4049,US-2016-166520,2016-07-16,2016-07-19,TEC-AC-10001990,KE-16420,10035,1,599.9,13
4050,CA-2018-136350,2018-06-24,2018-06-26,FUR-FU-10003601,GA-14515,10011,3,276.69,4
4051,CA-2018-136350,2018-06-24,2018-06-26,FUR-CH-10001891,GA-14515,10011,3,172.764,1
4052,CA-2015-122931,2015-09-29,2015-10-03,OFF-AR-10003469,SM-20950,19134,4,4.224,2
4053,CA-2015-122931,2015-09-29,2015-10-03,FUR-TA-10004175,SM-20950,19134,4,409.272,2
4054,CA-2015-122931,2015-09-29,2015-10-03,OFF-LA-10002945,SM-20950,19134,4,55.44,11
4055,CA-2015-122931,2015-09-29,2015-10-03,OFF-PA-10000533,SM-20950,19134,4,20.928,4
4056,CA-2015-122931,2015-09-29,2015-10-03,OFF-ST-10004459,SM-20950,19134,4,1801.632,5
4057,CA-2015-122931,2015-09-29,2015-10-03,FUR-TA-10004147,SM-20950,19134,4,67.176,1
4058,CA-2015-163034,2015-11-24,2015-11-28,OFF-ST-10000046,DK-12985,60610,4,646.2,3
4059,CA-2016-124058,2016-11-20,2016-11-24,TEC-PH-10004774,LC-16885,94601,4,72.744,3
4060,CA-2016-124058,2016-11-20,2016-11-24,FUR-CH-10000595,LC-16885,94601,4,572.16,3
4061,CA-2017-129196,2017-11-01,2017-11-07,TEC-AC-10002473,XP-21865,60610,4,68.112,3
4062,US-2016-138716,2016-09-17,2016-09-20,OFF-BI-10001628,CS-11845,98105,1,25.032,4
4063,US-2017-122182,2017-03-10,2017-03-14,TEC-AC-10002800,BD-11770,19143,4,39.992,1
4064,US-2015-130358,2015-06-23,2015-06-26,OFF-AR-10002766,DL-13330,28027,1,20.016,3
4065,US-2015-130358,2015-06-23,2015-06-26,OFF-SU-10002522,DL-13330,28027,1,3.104,1
4066,CA-2015-102673,2015-11-01,2015-11-05,OFF-FA-10003021,KH-16630,28205,4,7.52,3
4067,CA-2015-102673,2015-11-01,2015-11-05,OFF-AR-10000634,KH-16630,28205,4,10.272,3
4068,CA-2015-102673,2015-11-01,2015-11-05,OFF-LA-10001771,KH-16630,28205,4,47.808,5
4069,CA-2015-102673,2015-11-01,2015-11-05,TEC-PH-10004434,KH-16630,28205,4,978.84,8
4070,CA-2017-145303,2017-08-28,2017-08-31,OFF-BI-10000050,TP-21415,75081,1,13.14,5
4071,CA-2017-145303,2017-08-28,2017-08-31,OFF-BI-10002414,TP-21415,75081,1,10.024,2
4072,CA-2017-145303,2017-08-28,2017-08-31,FUR-BO-10003159,TP-21415,75081,1,156.3728,1
4073,CA-2016-156104,2016-12-06,2016-12-08,TEC-CO-10002095,NP-18685,46203,3,999.98,2
4074,US-2016-164308,2016-09-24,2016-09-27,TEC-PH-10004120,SC-20680,74012,1,821.94,8
4075,CA-2018-108112,2018-11-15,2018-11-20,FUR-FU-10003553,DK-12895,33023,4,220.064,3
4076,CA-2018-108112,2018-11-15,2018-11-20,FUR-FU-10001488,DK-12895,33023,4,339.136,2
4077,CA-2016-100685,2016-12-19,2016-12-21,OFF-BI-10003094,SM-20950,68104,3,7.04,5
4078,CA-2016-100685,2016-12-19,2016-12-21,OFF-FA-10003472,SM-20950,68104,3,5.04,2
4079,CA-2016-100685,2016-12-19,2016-12-21,OFF-PA-10001289,SM-20950,68104,3,116.28,2
4080,CA-2016-165414,2016-12-21,2016-12-24,TEC-PH-10002293,LS-17245,28540,1,47.976,2
4081,CA-2017-140417,2017-09-25,2017-09-29,OFF-PA-10000380,KE-16420,97224,4,60.048,9
4082,CA-2017-140417,2017-09-25,2017-09-29,OFF-BI-10004828,KE-16420,97224,4,5.022,1
4083,US-2018-151316,2018-06-24,2018-06-30,OFF-BI-10004632,MC-17635,62521,4,182.994,9
4084,US-2018-151316,2018-06-24,2018-06-30,OFF-PA-10000327,MC-17635,62521,4,10.272,2
4085,CA-2018-163692,2018-09-07,2018-09-09,OFF-BI-10003291,Dp-13240,85023,1,7.857,2
4086,CA-2017-111913,2017-08-04,2017-08-06,TEC-PH-10002275,LC-16930,95823,3,302.384,1
4087,CA-2017-111913,2017-08-04,2017-08-06,OFF-BI-10003291,LC-16930,95823,3,20.952,4
4088,CA-2017-111913,2017-08-04,2017-08-06,OFF-BI-10000343,LC-16930,95823,3,11.784,7
4089,US-2015-156559,2015-08-19,2015-08-26,FUR-BO-10000711,LH-16900,72401,4,638.82,4
4090,CA-2017-161473,2017-04-01,2017-04-05,OFF-LA-10001297,TB-21175,10035,4,20.7,1
4091,CA-2017-161473,2017-04-01,2017-04-05,OFF-SU-10001574,TB-21175,10035,4,10.95,4
4092,CA-2017-161473,2017-04-01,2017-04-05,OFF-BI-10003305,TB-21175,10035,4,14.352,3
4093,CA-2018-166576,2018-05-16,2018-05-18,OFF-ST-10002574,JM-15865,44312,1,221.024,1
4094,CA-2016-102491,2016-08-24,2016-08-28,TEC-MA-10000864,KW-16435,41042,4,3080.0,3
4095,CA-2016-102491,2016-08-24,2016-08-28,TEC-AC-10003289,KW-16435,41042,4,79.96,3
4096,CA-2016-102491,2016-08-24,2016-08-28,TEC-PH-10001619,KW-16435,41042,4,587.97,4
4097,CA-2015-116904,2015-09-23,2015-09-28,OFF-PA-10004888,SC-20095,55407,4,32.4,7
4098,CA-2015-116904,2015-09-23,2015-09-28,OFF-ST-10000736,SC-20095,55407,4,404.9,7
4099,CA-2015-116904,2015-09-23,2015-09-28,OFF-BI-10001120,SC-20095,55407,4,9449.95,5
4100,CA-2015-116904,2015-09-23,2015-09-28,OFF-BI-10000301,SC-20095,55407,4,12.94,7
4101,US-2018-102288,2018-06-19,2018-06-23,OFF-AP-10004655,ZC-21910,77095,4,2.264,1
4102,US-2018-102288,2018-06-19,2018-06-23,OFF-AP-10002906,ZC-21910,77095,4,0.444,1
4103,US-2018-102288,2018-06-19,2018-06-23,OFF-PA-10000740,ZC-21910,77095,4,146.176,4
4104,CA-2018-137456,2018-12-21,2018-12-21,FUR-FU-10001940,RB-19465,68025,2,15.92,3
4105,US-2018-155999,2018-08-07,2018-08-13,TEC-PH-10000439,JK-15370,92105,4,159.96,4
4106,US-2018-155999,2018-08-07,2018-08-13,OFF-BI-10000404,JK-15370,92105,4,13.76,8
4107,US-2017-148334,2017-08-22,2017-08-26,OFF-BI-10003676,DD-13570,77041,4,4.312,1
4108,CA-2016-105599,2016-09-07,2016-09-07,OFF-ST-10002486,MC-17275,10011,2,13.96,2
4109,CA-2016-105599,2016-09-07,2016-09-07,FUR-TA-10003837,MC-17275,10011,2,27.414,2
4110,CA-2016-153717,2016-12-25,2017-01-01,TEC-PH-10002923,DL-13495,48227,4,73.98,3
4111,CA-2016-153717,2016-12-25,2017-01-01,FUR-BO-10004360,DL-13495,48227,4,160.98,1
4112,CA-2016-153717,2016-12-25,2017-01-01,OFF-PA-10002160,DL-13495,48227,4,17.34,2
4113,CA-2016-153717,2016-12-25,2017-01-01,OFF-AR-10002375,DL-13495,48227,4,3.28,1
4114,CA-2016-116687,2016-05-02,2016-05-07,OFF-LA-10000443,NC-18625,77095,4,8.856,3
4115,CA-2016-116687,2016-05-02,2016-05-07,TEC-PH-10001750,NC-18625,77095,4,158.376,3
4116,CA-2017-163573,2017-11-24,2017-11-27,OFF-BI-10004632,AC-10450,98105,1,1219.96,59
4117,CA-2016-153416,2016-11-24,2016-11-29,OFF-BI-10002813,TS-21340,90036,4,3.168,3
4118,CA-2016-153416,2016-11-24,2016-11-29,OFF-PA-10002005,TS-21340,90036,4,19.44,2
4119,CA-2016-153416,2016-11-24,2016-11-29,OFF-ST-10000060,TS-21340,90036,4,454.86,9
4120,CA-2016-153416,2016-11-24,2016-11-29,OFF-BI-10002706,TS-21340,90036,4,91.392,11
4121,CA-2018-117394,2018-09-04,2018-09-10,TEC-AC-10000199,MM-17920,19120,4,19.04,4
4122,CA-2018-133823,2018-05-11,2018-05-12,OFF-PA-10002870,LP-17080,98103,2,37.44,3
4123,CA-2018-133823,2018-05-11,2018-05-12,OFF-LA-10004545,LP-17080,98103,2,37.59,2
4124,CA-2018-133823,2018-05-11,2018-05-12,OFF-BI-10000962,LP-17080,98103,2,26.032,3
4125,CA-2015-127523,2015-05-11,2015-05-18,OFF-AP-10004249,BG-11695,13601,4,35.91,15
4126,CA-2018-123239,2018-07-27,2018-07-31,FUR-FU-10001602,MG-18145,32216,3,91.032,3
4127,CA-2018-156769,2018-05-06,2018-05-09,OFF-AR-10003179,GZ-14470,22204,1,54.66,4
4128,CA-2015-127299,2015-09-19,2015-09-24,OFF-ST-10003722,JL-15835,28205,4,67.344,5
